codproc,nome,sexo,idade_min,idade_max,vlr_sp,qtde_maxima,ptos_ato,dias_permanencia,complexidade,co_financiamento
303120037,TRATAMENTO DE HIPERTIROIDISMO ,I,0,130,0,9999,250,9999,2,6
303130016,ATENDIMENTO A PACIENTE SOB CUIDADOS PROLONGADOS DEVIDO A CAUSAS EXTERNAS,I,0,130,5,59,45,80,9999,2,6
303130024,ATENDIMENTO A PACIENTE SOB CUIDADOS PROLONGADOS POR ENFERMIDADES CARDIOVASCULARES,I,0,130,5,59,45,80,9999,2,6
303140020,TRATAMENTO DA FIBROSE CISTICA COM MANIFESTACOES PULMONARES ,I,0,130,47,84,1,80,4,2,6
303140062,TRATAMENTO DE CARDIOPATIA PULMONAR NAO ESPECIFICADA (COR PULMONALE),I,8,130,34,26,1,80,4,2,6
303140151,TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE),I,0,130,78,35,1,80,4,2,6
303160071,TRATAMENTO DE TRAUMATISMO DE PARTO NO NEONATO,I,0,0,32,05,1,120,4,2,6
304010030,BETATERAPIA PARA PROFILAXIA DE PTERÍGIO (POR CAMPO) ,I,1,9,0,6,0,9999,3,6
304020095,QUIMIOTERAPIA DO CARCINOMA DE RETO AVANÇADO -1ª LINHA,I,19,130,0,1,0,9999,3,6
304020109,QUIMIOTERAPIA DO CARCINOMA DE RETO AVANÇADO - 2ª LINHA,I,19,130,0,1,0,9999,3,6
304020206,QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE CABEÇA E PESCOÇO AVANÇADO,I,19,130,0,1,0,9999,3,6
304020249,QUIMIOTERAPIA DE METÁSTASE DE ADENOCARCINOMA DE ORIGEM DESCONHECIDA,I,19,130,0,1,0,9999,3,6
303060204,TRATAMENTO DE INSUFICIENCIA ARTERIAL C/ ISQUEMIA CRITICA,I,0,130,50,63,1,50,5,2,6
303060301,TRATAMENTO DE VARIZES DOS MEMBROS INFERIORES C/ ULCERA,I,12,130,36,56,1,50,4,2,6
303090014,ARTROCENTESE DE GRANDES ARTICULACOES,I,0,130,0,1,0,9999,2,6
303090030,INFILTRACAO DE SUBSTANCIAS EM CAVIDADE SINOVIAL (ARTICULACAO/ BAINHA TENDINOSA),I,0,130,0,9999,0,9999,2,6
303090138,TRATAMENTO CONSERVADOR DE FRATURA / LESAO LIGAMENTAR / ARRANCAMENTO OSSEO AO NIVEL DA PELVE,I,0,130,59,37,1,60,2,2,6
303090324,TRATAMENTO DE ARTRITE REUMATOIDE ,I,0,0,0,9999,0,4,2,6
303110058,TRATAMENTO DE FENDA LABIAL E/OU FENDA PALATINA ,I,0,18,134,91,1,120,6,2,6
303110112,TRATAMENTO DE OUTRAS MALFORMACOES CONGENITAS DO APARELHO DIGESTIVO ,I,0,18,86,31,1,120,6,2,6
303140070,TRATAMENTO DE DOENCA DO OUVIDO EXTERNO MEDIO E DA MASTOIDE ,I,0,130,23,55,1,120,1,2,6
303140119,TRATAMENTO DE OUTRAS DOENCAS DA PLEURA,I,0,130,55,69,1,80,2,2,6
303150050,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO ,I,0,130,30,68,1,80,2,2,6
303180048,TRATAMENTO DE AFECÇÕES DO SISTEMA NERVOSO EM HIV/AIDS,I,0,130,80,56,1,50,10,3,6
304010090,COBALTOTERAPIA (POR CAMPO),I,0,9,0,9999,0,9999,3,6
304020010,QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANÇADO -1ª LINHA,I,19,130,0,1,0,9999,3,6
304020230,QUIMIOTERAPIA DO MELANOMA MALIGNO AVANÇADO ,I,19,130,0,1,0,9999,3,6
304020320,QUIMIOTERAPIA DE TUMOR DO SISTEMA NERVOSO CENTRAL AVANÇADO ,I,19,130,0,1,0,9999,3,6
406020442,REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLÍTEA DISTAL,I,0,130,377,03,2,300,3,3,6
406020493,TRATAMENTO CIRURGICO DE LESOES VASCULARES TRAUMATICAS DA REGIAO CERVICAL,I,0,130,294,62,1,150,4,2,6
406020515,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO INFERIOR UNILATERAL ,I,0,130,268,62,2,150,4,2,6
406030030,ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT ,I,18,130,587,24,1,950,3,3,6
406040141,COLOCAÇÃO PERCUTÂNEA DE FILTRO DE VEIA CAVA (NA TROMBOSE VENOSA PERIFÉRICA E EMBOLIA PULMONAR) ,I,0,130,267,29,1,300,3,3,6
406040206,EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR ARTÉRIO-VENOSA (INCLUI ESTUDO ANGIOGRÁFICO),I,0,130,399,36,1,150,2,3,6
702040312,ENXERTO ARTERIAL INORGANICO VALVADO (CONDUTO VALVADO),I,9999,9999,0,1,0,9999,0,6
303060140,TRATAMENTO DE EMBOLIA PULMONAR,I,0,130,59,4,1,50,10,2,6
303060174,TRATAMENTO DE HIPERTENSAO PULMONAR ,I,0,130,59,4,1,50,5,2,6
303060247,TRATAMENTO DE OUTRAS VASCULOPATIAS ,I,0,130,41,88,1,50,4,2,6
303070013,DILATACAO DE ESOFAGO C/ OGIVAS SOB VISAO ENDOSCOPICA (POR SESSAO),I,0,130,0,9999,0,9999,2,6
303070056,RETIRADA DE CORPO ESTRANHO DO ESTOMAGO / DUODENO,I,0,130,0,9999,0,9999,2,6
303080094,TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO ,I,0,130,39,83,1,100,4,2,6
303090235,TRATAMENTO CONSERVADOR DE LESAO DA COLUNA TORACO-LOMBO-SACRA C/ ORTESE,I,0,130,36,62,1,60,4,2,6
303090316,TRATAMENTO DAS POLIARTROPATIAS INFLAMATORIAS,I,0,130,33,62,1,100,5,2,6
303140011,LAVAGEM NASAL PELO METODO DE PROETZ (POR SESSAO),I,0,130,0,9999,0,9999,2,6
303140089,TRATAMENTO DE DOENCAS RESPIRATORIAS QUE AFETAM PRINCIPALMENTE O INTERSTICIO,I,0,130,26,72,1,80,4,2,6
303140097,TRATAMENTO DE HEMORRAGIAS DAS VIAS RESPIRATORIAS,I,0,130,23,86,1,120,2,2,6
303160012,TRATAMENTO DE ENTERITE NECROSANTE DO FETO E DO RECEM-NASCIDO ,I,0,0,34,82,1,100,5,2,6
303180013,TRATAMENTO DE AFECÇÕES ASSOCIADAS AO HIV/AIDS,I,0,130,0,1,0,9999,3,6
303180072,TRATAMENTO DE HIV / AIDS,I,0,130,3,05,30,50,9999,3,6
304010022,BETATERAPIA OFTÁLMICA (POR CAMPO),I,1,9,0,5,0,9999,3,6
304010049,BRAQUITERAPIA,I,1,9,2,67,1,700,3,3,6
304010146,IRRADIAÇÃO DE PELE TOTAL,I,1,9,0,36,0,9999,3,6
304010286,RADIOTERAPIA COM ACELERADOR LINEAR SÓ DE FÓTONS (POR CAMPO),I,0,9,0,9999,0,9999,3,6
304010332,MOLDAGEM/IMPLANTE EM PELE/MUCOSA (POR TRATAMENTO COMPLETO) ,I,1,9,3,33,1,850,2,3,6
304020036,HORMONIOTERAPIA DO ADENOCARCINOMA DE ENDOMÉTRIO AVANÇADO,F,19,130,0,1,0,9999,3,6
304020222,QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS AVANÇADO,I,19,130,0,1,0,9999,3,6
304020265,QUIMIOTERAPIA DE METÁSTASE DE NEOPLASIA MALIGNA INDIFERENCIADA DE ORIGEM DESCONHECIDA ,I,19,130,0,1,0,9999,3,6
304020281,QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DE TUBA UTERINA AVANÇADA - 2ª LINHA) ,F,19,130,0,1,0,9999,3,6
303060212,TRATAMENTO DE INSUFICIENCIA CARDIACA,I,0,130,40,17,1,50,4,2,6
303060263,TRATAMENTO DE PE DIABETICO COMPLICADO ,I,12,130,50,63,9999,50,5,2,6
303080027,DESBASTAMENTO DE CALOSIDADE E/OU MAL PERFURANTE (DESBASTAMENTO) ,I,0,130,0,9999,0,9999,2,6
303090367,TRATAMENTO DE OSTEOPOROSE ,I,0,0,0,9999,0,5,2,6
303110090,TRATAMENTO DE OUTRAS ANOMALIAS CONGENITAS DO SISTEMA NERVOSO ,I,0,18,81,28,1,120,6,2,6
303110104,TRATAMENTO DE OUTRAS MALFORMACOES CONGENITAS,I,0,18,33,85,1,120,4,2,6
303130067,TRATAMENTO DE PACIENTE SOB CUIDADOS PROLONGADOS POR ENFERMIDADES ONCOLOGICAS ,I,0,130,5,59,45,100,9999,2,6
303170042,TRATAMENTO DE DEPENDENCIA DO ALCOOL EM SERVICO HOSPITALAR DE REFERENCIA PARA A ATENCAO INTEGRAL AOS USUARIOS DE ALCOOL E OUTRAS DROGAS (POR DIA),I,1,9,0,05,15,50,9999,2,6
303180056,TRATAMENTO DE AFECÇÕES DO SISTEMA RESPIRATÓRIO EM HIV/AIDS ,I,0,130,73,23,1,50,10,3,6
304010103,IMPLANTAÇÃO DE HALO PARA RADIOCIRURGIA,I,1,9,0,1,0,9999,2,4
304010324,MOLDAGEM/IMPLANTE EM MUCOSA (POR TRATAMENTO COMPLETO),I,1,9,3,33,9999,850,4,3,6
304030112,QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE CRÔNICA - MARCADOR POSITIVO - 1ª LINHA.,I,19,130,0,1,0,9999,3,6
305010026,DIÁLISE PERITONEAL INTERMITENTE DPI (MAXIMO 2 SESSÕES POR SEMANA),I,0,130,0,10,0,9999,3,4
406040079,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT RECOBERTO),I,0,130,399,36,1,300,3,3,6
406050015,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,I,0,130,658,23,1,950,2,3,6
406050090,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL) ,I,0,130,867,15,1,1000,1,3,6
407010076,ESOFAGOGASTRECTOMIA ,I,20,130,284,91,1,300,5,2,6
407010130,GASTRECTOMIA PARCIAL C/ OU S/ VAGOTOMIA,I,20,130,197,3,1,250,5,2,6
407010173,GASTROPLASTIA C/ DERIVACAO INTESTINAL ,I,16,130,2000,1,386,4,3,4
407010203,GASTRORRAFIA VIDEOLAPAROSCOPICA,I,0,130,140,02,1,150,3,2,6
407020152,DRENAGEM DE HEMATOMA / ABSCESSO RETRO-RETAL,I,0,130,146,7,1,150,4,2,6
702040398,GUIA E FILTRO P/ VEIA CAVA,I,9999,9999,0,2,0,9999,0,6
702040436,MARCAPASSO MULTI-SITIO,I,9999,9999,0,1,0,9999,0,6
303050144,TRATAMENTO CLÍNICO DE INTERCORRÊNCIAS OFTALMOLÓGICAS DE ORIGEM INFECCIOSA,I,0,130,40,22,1,120,5,2,6
303060271,TRATAMENTO DE PERICARDITE ,I,0,130,45,79,1,50,6,2,6
303090260,TRATAMENTO CONSERVADOR DE LESÃO DE MECANISMO EXTENSOR DOS DEDOS ,I,0,130,0,9999,0,9999,2,6
304010057,BRAQUITERAPIA COM FIOS DE IRIDIUM,I,1,9,2,67,1,700,3,3,6
304010197,PLANEJAMENTO DE BRAQUITERAPIA DE ALTA TAXA DE DOSE (POR TRATAMENTO),I,1,9,0,1,0,9999,3,6
304040070,QUIMIOTERAPIA DO CARCINOMA DE BEXIGA,I,19,130,0,1,0,9999,3,6
304040100,QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS (PRÉVIA),I,19,130,0,1,0,9999,3,6
304060100,QUIMIOTERAPIA DE LEUCEMIA AGUDA/MIELODISPLASIA/ LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 4ª LINHA ,I,19,130,0,1,0,9999,3,6
304060135,QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE GRAU DE MALIGNIDADE INTERMEDIÁRIO OU ALTO - 1ª LINHA ,I,19,130,0,1,0,9999,3,6
406030090,FECHAMENTO PERCUTÂNEO DO CANAL ARTERIAL / FISTULAS ARTERIOVENOSAS COM LIBERAÇÃO DE COILS,I,0,130,587,24,1,950,3,3,6
406040028,ANGIOPLASTIA INTRALUMINAL DE AORTA/ VEIA CAVA / VASOS ILÍACOS (COM STENT),I,0,130,587,24,1,950,3,3,6
407010050,ESOFAGECTOMIA VIDEOLAPAROSCOPICA ,I,0,130,245,03,1,300,2,2,6
407010181,GASTROPLASTIA VERTICAL COM BANDA ,I,16,130,1500,1,386,4,3,4
407020144,DRENAGEM DE ABSCESSO ISQUIORRETAL,I,0,130,73,28,1,50,2,2,6
407020357,PROCTOPLASTIA E PROCTORRAFIA POR VIA PERINEAL,I,20,130,146,69,1,150,2,2,6
407020365,REDUCAO CIRURGICA DE VOLVO POR LAPAROTOMIA ,I,0,130,153,55,1,200,4,2,6
408040343,TRATAMENTO CIRURGICO DE LUXACAO ESPONTANEA / PROGRESSIVA / PARALITICA DO QUADRIL ,I,0,60,291,55,2,400,5,2,6
408040351,TRATAMENTO DE ARTICULACAO COXO-FEMORAL C/ IMOBILIZACAO GESSADA,I,0,1,0,9999,0,9999,2,6
408050195,REDUCAO INCRUENTA DA LUXACAO / FRATURA-LUXACAO METATARSO-FALANGIANA / INTERFALANGIANA DO PE,I,0,130,59,66,10,100,1,2,6
408050330,REVISAO CIRURGICA DE COTO DE AMPUTACAO EM MEMBRO INFERIOR (EXCETO DEDOS DO PE),I,0,130,69,48,2,250,3,2,6
702040495,PROTESE INTRALUMINAL ARTERIAL AORTICA TUBULAR C/ STENT NAO RECOBERTO ,I,9999,9999,0,1,0,9999,0,6
702040606,SISTEMA DE PROTECAO DISTAL PARA CAROTIDA E/OU CORONARIA ,I,9999,9999,0,1,0,9999,0,6
702050180,FIO MONONYLON 9.0 ,I,9999,9999,0,8,0,9999,0,6
303050195,TRATAMENTO OFTALMOLÓGICO DE PACIENTE COM GLAUCOMA - 2ª LINHA ASSOCIADA A 3ª LINHA - MONOCULAR,I,0,130,0,1,0,9999,2,6
303060042,TRATAMENTO DE CARDIOPATIA ISQUEMICA CRONICA,I,12,130,59,27,1,50,6,2,6
303090294,TRATAMENTO CONSERVADOR DE LUMBAGO OU DORSALGIA REFRATARIOS ,I,0,130,0,9999,100,9999,2,6
303150025,TRATAMENTO DE DOENCAS GLOMERULARES ,I,2,130,53,42,1,80,4,2,6
303150033,TRATAMENTO DE DOENCAS INFLAMATORIAS DOS ORGAOS PELVICOS FEMININOS,F,12,130,27,16,1,100,3,2,6
303170093,TRATAMENTO EM PSIQUIATRIA (POR DIA),I,12,130,1,79,45,50,9999,2,6
304010014,BETATERAPIA DÉRMICA (POR CAMPO),I,0,9,0,30,0,9999,3,6
304010162,MOLDAGEM EM COLO E/OU CORPO DO UTERO,F,1,9,2,67,1,700,3,3,6
304010189,PLANEJAMENTO COMPLEXO (POR TRATAMENTO),I,0,9,0,1,0,9999,3,6
304010308,BLOCO DE COLIMAÇÃO PERSONALIZADO (POR BLOCO),I,0,9,0,4,0,9999,3,6
304030147,QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE DE TRANSFORMAÇÃO - MARCADOR POSITIVO - 2ªLINHA ,I,19,130,0,1,0,9999,3,6
304030155,QUIMIOTERAPIA DE LEUCEMIA MIELÓIDE CRÔNICA EM FASE DE TRANSFORMAÇÃO - MARCADOR POSITIVO - SEM FASE CRONICA ANTERIOR (1ª LINHA),I,19,130,0,1,0,9999,3,6
304030163,QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE BAIXO GRAU DE MALIGNIDADE (1ª LINHA) ,I,19,130,0,1,0,9999,3,6
304040053,QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE RETO/ CANAL ANAL/ MARGEM ANAL ,I,19,130,0,1,0,9999,3,6
304060062,QUIMIOTERAPIA DA LEUCEMIA PRÓ-MIELOCÍTICA AGUDA- FASES SUBSEQUENTES,I,0,0,0,1,0,9999,3,6
304060194,QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - CORIOMA / MOLA HIDATIFORME - PERSISTENTE / INVASIVA ,F,0,0,0,1,0,9999,3,6
304080012,FATOR ESTIMULANTE DO CRESCIMENTO DE COLÕNIAS DE GRANULÓCITOS / MACRÓFAGOS,I,0,130,0,1,0,9999,3,6
304090026,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (100 MCI),I,0,130,313,62,1,50,2,3,6
305010093,HEMODIÁLISE (MÁXIMO 1 SESSÃO POR SEMANA - EXCEPCIONALIDADE),I,12,130,0,5,0,9999,3,4
305010115,HEMODIÁLISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (MÁXIMO 3 SESSÕES POR SEMANA) ,I,0,130,0,14,0,9999,3,4
702050067,CATETER DE TERMODILUICAO,I,9999,9999,0,1,0,9999,0,6
702050164,ESPACADOR DE TENDAO ,I,9999,9999,0,1,0,9999,0,6
702050172,FIO MONONYLON 8.0 ,I,9999,9999,0,8,0,9999,0,6
303050152,TRATAMENTO OFTALMOLÓGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 2ª LINHA - MONOCULAR,I,0,130,0,1,0,9999,2,6
303060131,TRATAMENTO DE EDEMA AGUDO DE PULMAO,I,0,130,36,5,1,50,6,2,6
303070110,TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO,I,0,130,27,51,1,80,4,2,6
303070129,TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS,I,0,130,41,95,1,80,5,2,6
303090073,REVISÃO COM TROCA DE APARELHO GESSADO EM MEMBRO INFERIOR,I,0,130,0,9999,0,9999,2,6
303090081,REVISÃO COM IMOBILIZAÇÃO NÃO GESSADA EM LESÃO DA COLUNA VERTEBRAL,I,0,130,0,9999,0,9999,2,6
303090154,TRATAMENTO CONSERVADOR DE FRATURA DE PUNHO COM LUVA GESSADA,I,0,130,0,9999,0,9999,2,6
303090219,TRATAMENTO CONSERVADOR DE LESÃO DA COLUNA CERVICAL COM IMOBILIZAÇÃO,I,0,130,0,9999,0,9999,2,6
303090332,TRATAMENTO DE DOENCAS SISTEMICAS DO TECIDO CONJUNTIVO,I,0,0,0,9999,0,4,2,6
303140100,TRATAMENTO DE INFECCOES AGUDAS DAS VIAS AEREAS SUPERIORES,I,0,130,24,1,1,80,2,2,6
303140127,TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES ,I,0,130,26,71,1,80,3,2,6
303150017,TRATAMENTO DE DOENCAS DOS ORGAOS GENITAIS MASCULINOS,M,12,130,14,21,1,100,3,2,6
303170018,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM PSIQUIATRIA ,I,0,9,0,07,1,50,3,2,6
303170026,TRATAMENTO DA INTOXICACAO AGUDAEM USUARIOS DE ALCOOL E OUTRAS DROGAS,I,1,9,0,3,1,80,2,2,6
303170050,TRATAMENTO DE SINDROME DE ABSTINENCIA POR USO PREJUDICIAL DE ALCOOL E DROGAS ,N,1,9,0,03,15,50,9999,2,6
304020028,QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANÇADO - 2ª LINHA ,I,19,130,0,1,0,9999,3,6
304020044,QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO AVANÇADO,I,19,130,0,1,0,9999,3,6
304020168,QUIMIOTERAPIA DO CARCINOMA DE RIM AVANÇADO ,I,19,130,0,1,0,9999,3,6
304020192,QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE DE CANAL ANAL/ MARGEM ANAL AVANÇADO ,I,19,130,0,1,0,9999,3,6
304020338,HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO - 2ª LINHA,I,19,130,0,1,0,9999,3,6
304030040,QUIMIOTERAPIA DE DOENÇA MIELOPROLIFERATIVA RARA - 2ª LINHA.,I,19,130,0,1,0,9999,3,6
404010385,TRATAMENTO CIRURGICO DE ESTENOSE DO CONDUTO AUDITIVO,I,1,130,332,23,2,550,1,2,6
406040257,FIBRINÓLISE VISCERAL INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO),I,0,130,399,36,1,150,2,3,6
303060077,TRATAMENTO DE CHOQUE HIPOVOLEMICO,I,0,130,94,71,1,50,5,2,6
303060107,TRATAMENTO DE CRISE HIPERTENSIVA ,I,0,130,41,87,1,50,3,2,6
303090162,TRATAMENTO CONSERVADOR DE FRATURA DE OSSO METACÁRPICO,I,0,130,0,9999,0,9999,2,6
303090200,TRATAMENTO CONSERVADOR DE FRATURA EM MEMBRO INFERIOR COM IMOBILIZAÇÃO,I,0,130,0,4,0,9999,2,6
303120061,TRATAMENTO DE HIPERTIREOIDISMO (PLUMMER - ATE 30 MCI),I,0,130,0,9999,0,9999,3,6
303180064,TRATAMENTO DE DOENÇAS DISSEMINADAS EM AIDS ,I,0,130,51,27,1,50,20,3,6
304010120,IRRADIACAO DE CORPO INTEIRO PRÉ-TRANSPLANTE DE MEDULA ÓSSEA,I,0,5,0,8,0,9999,3,6
304010154,MÁSCARA / IMOBILIZAÇÃO PERSONALIZADA (POR TRATAMENTO),I,0,9,0,1,0,9999,3,6
304030082,QUIMIOTERAPIA DA LEUCEMIA MIELÓIDE CRÔNICA EM FASE BLÁSTICA - MARCADOR POSITIVO - 2ª LINHA.,I,19,130,0,1,0,9999,3,6
304040142,QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DA TUBA UTERINA - 1ª LINHA,F,19,130,0,1,0,9999,3,6
304050032,QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (ADJUVANTE) ,I,19,130,0,1,0,9999,3,6
304050164,QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CABEÇA E PESCOÇO ,I,1,9,0,1,0,9999,3,6
304060089,QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 2ª LINHA ,I,19,130,0,1,0,9999,3,6
304080055,QUIMIOTERAPIA INTRA-TECAL ,I,0,130,0,1,0,9999,3,6
404020046,CORREÇÃO CIRÚRGICA DE FÍSTULA SALIVAR COM RETALHO ,I,0,130,73,5,1,300,2,2,6
404020356,TRATAMENTO CIRÚRGICO DE FÍSTULA E CISTOS ORO-MAXILARES,I,0,130,85,01,1,250,1,2,6
404020402,TRATAMENTO CIRURGICO DE PERFURACAO DO SEPTO NASAL ,I,0,0,0,1,150,2,2,6
404030181,SINUSOTOMIA TRANSMAXILAR,I,0,0,0,1,250,2,2,6
406050074,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE FIBRILAÇÃO ATRIAL),I,0,130,867,15,1,1000,2,3,6
406050082,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL) ,I,0,130,867,15,1,1000,1,3,6
407010122,GASTRECTOMIA C/ OU S/ DESVIO DUODENAL ,I,16,130,2000,1,386,4,3,4
407010343,VAGOTOMIA C/ OPERACAO DE DRENAGEM,I,12,130,187,9,1,250,4,2,6
407020179,ENTERECTOMIA,I,0,130,189,33,1,200,7,2,6
303060050,TRATAMENTO DE CHOQUE ANAFILATICO ,I,0,130,20,37,1,50,3,2,6
303060115,TRATAMENTO DE DOENCA REUMATICA C/ COMPROMETIMENTO CARDIACO ,I,0,130,48,83,1,50,6,2,6
303070080,TRATAMENTO DE DOENCAS DO PERITONIO ,I,0,130,42,37,1,100,4,2,6
303090146,TRATAMENTO CONSERVADOR DE FRATURA DE COSTELAS,I,0,130,0,1,50,9999,2,6
303090189,TRATAMENTO CONSERVADOR DE FRATURA DO ESTERNO,I,0,130,0,1,0,9999,2,6
303160020,TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL,I,0,0,33,51,1,120,4,2,6
303160039,TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL,I,0,0,38,79,1,120,4,2,6
303170077,TRATAMENTO EM PSIQUIATRIA (CLASSIFICACAO PT GM 251/02),I,0,0,0,31,50,9999,2,6
304010111,INTERNACAO P/ RADIOTERAPIA EXTERNA (COBALTOTERAPIA / ACELERADOR LINEAR) ,I,0,130,1,39,31,80,9999,2,6
304010138,IRRADIAÇÃO DE MEIO CORPO,I,1,9,0,5,0,9999,3,6
304020184,QUIMIOTERAPIA DO CARCINOMA EPIDERMÓIDE / ADENOCARCINOMA DO COLO OU DO CORPO UTERINO AVANÇADO ,F,19,130,0,1,0,9999,3,6
304040169,QUIMIOTERAPIA DE SARCOMA ÓSSEO / OSTEOSSARCOMA - 1ª LINHA,I,19,130,0,1,0,9999,3,6
304050067,QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO III ,I,19,130,0,1,0,9999,3,6
304070025,QUIMIOTERAPIA DE CANCER NA INFÂNCIA E ADOLESCÊNCIA - 2ª LINHA,I,0,22,0,1,0,9999,3,6
404020097,EXCISÃO E SUTURA DE LESÃO NA BOCA,I,0,130,12,9999,0,9999,2,6
404030211,TRATAMENTO CIRURGICO REPARADOR NAO ESTETICO DO NARIZ EM PACIENTE C/ DEFORMIDADE CRANIO-FACIAL,I,0,0,0,1,250,1,3,6
405010184,TRATAMENTO CIRURGICO DE BLEFAROCALASE ,I,0,130,0,2,0,9999,2,6
407010211,GASTROSTOMIA,I,0,130,120,23,1,150,3,2,6
407020055,CERCLAGEM DE ANUS ,I,0,130,0,9999,0,9999,2,6
407020098,COLORRAFIA POR VIA ABDOMINAL,I,0,130,146,69,1,200,6,2,6
407020101,COLOSTOMIA,I,0,130,189,32,1,200,4,2,6
702040347,ENXERTO ARTERIAL TUBULAR ORGANICO,I,9999,9999,0,1,0,9999,0,6
702050091,CATETER P/ ACESSO VENOSO CENTRAL SEMI / TOTALMENTE IMPLANTAVEL DE LONGA PERMANÊNCIA ,I,9999,9999,0,1,0,9999,0,6
303050179,TRATAMENTO OFTALMOLÓGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 3ª LINHA - MONOCULAR,I,0,130,0,1,0,9999,2,6
303060093,TRATAMENTO DE COMPLICACOES DE DISPOSITIVOS PROTETICOS IMPLANTES E ENXERTOS CARDIACOS E VALVULARES ,I,0,130,30,6,1,50,8,2,6
303060123,TRATAMENTO DE DOENCA REUMATICA S/ CARDITE,I,3,130,39,25,1,50,5,2,6
303060280,TRATAMENTO DE SINDROME CORONARIANA AGUDA ,I,0,130,59,27,1,50,4,2,6
303080043,TRATAMENTO DE AFECCOES BOLHOSAS,I,0,130,33,23,1,100,5,2,6
303140135,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO,I,0,130,29,4,1,80,4,2,6
303160047,TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO,I,0,0,38,79,1,120,4,2,6
304020133,QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO -1ª LINHA,I,19,130,0,1,0,9999,3,6
304020141,QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANÇADO - 2ª LINHA,I,19,130,0,1,0,9999,3,6
304020354,HORMONIOTERAPIA DE CANCER DE MAMA RECEPTOR POSITIVO(2ª LINHA) ,I,0,0,0,1,0,9999,3,6
304020370,QUIMIOTERAPIA DO CARCINOMA DE PÊNIS AVANÇADO,M,19,130,0,1,0,9999,3,6
